17
148
209
988
459
531
314
505
546
596
417
1002
949
936
202
787
540
360
742
219
400
725
770
530
995
807
888
355
502
889
773
206
81
261
107
669
91
842
976
994
532
26
990
635
762
148
792
512
767
339
950
311
36
242
277
655
528
629
865
857
379
266
139
672
35
438
558
574
890
182
337
898
278
967
111
136
798
219
849
68
176
621
791
325
3
18
916
107
524
281
967
785
152
374
785
345
183
191
872
104
78
973
840
461
654
956
375
845
859
522
895
394
439
103
951
680
462
997
759
500
178
360
2
463
176
721
690
986
64
858
977
228
371
69
712
513
430
888
173
159
755
913
495
153
371
335
167
966
219
709
785
93
1
195
556
362
221
144
357
820
255
871
965
29
207
1004
234
38
128
138
851
809
314
454
776
219
970
846
768
624
821
723
782
217
814
492
630
851
518
771
145
724
50
289
721
890
408
473
996
93
470
843
508
203
632
870
955
621
188
555
166
792
659
844
923
838
291
504
742
93
56
816
503
552
512
385
662
97
430
858
312
189
710
482
569
554
889
722
111
880
984
659
236
864
816
248
480
921
31
129
817
19
433
824
745
932
211
934
956
681
620
486
526
923
651
314
989
113
122
461
806
984
720
200
281
839
422
830
655
729
59
891
699
76
181
791
432
977
435
482
67
10
723
3
401
549
541
218
0
368
26
274
135
336
466
912
839
295
903
2
512
121
923
366
749
169
828
429
787
82
537
904
630
111
485
374
670
400
117
996
479
190
124
31
683
27
518
570
624
727
37
431
739
370
266
108
246
225
187
723
306
673
905
636
721
702
614
371
443
805
717
714
354
647
133
711
344
556
920
718
85
169
857
172
607
518
793
970
180
955
949
785
481
471
495
23
694
38
338
466
576
1002
955
871
250
320
62
535
653
304
360
997
548
621
287
517
931
820
733
118
746
625
284
22
810
403
886
760
641
48
189
118
476
16
75
836
902
972
309
191
86
454
821
250
73
366
736
138
550
991
936
579
884
781
129
301
897
434
717
902
562
227
833
838
266
701
600
220
352
67
697
85
140
80
825
863
103
519
139
357
905
53
759
366
691
318
307
222
100
609
760
568
505
508
464
214
521
725
730
255
624
361
934
230
516
170
206
212
425
248
404
530
875
814
942
880
44
607
225
265
395
75
393
278
922
978
758
272
396
660
964
692
692
96
879
921
320
728
565
788
140
177
804
427
262
682
449
592
880
102
342
535
183
792
302
217
998
418
892
836
468
231
807
659
880
580
436
956
46
643
647
918
729
659
763
567
1002
344
498
662
139
528
836
967
320
886
869
581
196
572
66
251
195
16
140
407
750
5
808
206
585
201
170
211
300
535
483
160
657
282
857
815
873
373
954
2
4
912
428
4
281
51
154
569
957
22
691
666
250
726
27
971
997
958
389
331
51
82
55
78
205
423
913
943
329
115
298
978
871
413
141
492
545
892
680
677
387
285
745
667
997
170
742
342
895
477
297
62
309
439
663
807
897
629
614
360
674
104
138
795
950
843
95
329
99
731
591
341
24
164
997
401
101
185
742
43
426
567
189
731
785
113
317
817
89
758
663
713
364
861
260
876
932
76
311
992
70
110
930
568
930
389
842
307
845
434
239
377
659
16
624
594
907
830
92
932
234
667
908
178
756
456
1004
305
878
302
335
795
184
540
991
827
331
847
830
179
236
817
485
829
1005
40
594
722
704
380
600
210
264
208
677
393
795
289
174
366
739
442
307
663
916
854
772
990
304
695
446
857
398
905
474
730
469
786
312
246
92
444
309
966
439
822
540
830
807
259
217
788
474
748
28
800
695
178
410
208
856
474
987
458
988
484
694
848
487
646
585
632
884
833
142
217
351
37
621
637
677
988
369
920
98
108
527
900
50
858
376
565
781
102
347
532
182
647
729
89
110
117
188
381
662
137
781
758
518
363
339
45
493
171
534
356
999
577
52
483
739
691
702
269
854
922
218
832
115
502
134
480
69
604
860
579
887
657
6
924
454
798
296
361
179
588
792
274
761
175
488
380
378
812
472
162
433
510
766
961
405
347
73
563
856
173
12
663
104
837
630
519
504
687
65
983
64
103
73
965
254
